DateKey,DateInt,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
2016-05-22 00:00:00.000,20160522,"May","Sunday",2016,2,5,22
2016-05-23 00:00:00.000,20160523,"May","Monday",2016,2,5,23
2016-05-25 00:00:00.000,20160525,"May","Wednesday",2016,2,5,25
2016-05-26 00:00:00.000,20160526,"May","Thursday",2016,2,5,26
2016-05-27 00:00:00.000,20160527,"May","Friday",2016,2,5,27
2016-05-28 00:00:00.000,20160528,"May","Saturday",2016,2,5,28
2016-05-29 00:00:00.000,20160529,"May","Sunday",2016,2,5,29
2016-05-30 00:00:00.000,20160530,"May","Monday",2016,2,5,30
2017-05-01 00:00:00.000,20170501,"May","Monday",2017,2,5,1
2017-05-03 00:00:00.000,20170503,"May","Wednesday",2017,2,5,3
2017-05-04 00:00:00.000,20170504,"May","Thursday",2017,2,5,4
2017-05-05 00:00:00.000,20170505,"May","Friday",2017,2,5,5
2017-05-06 00:00:00.000,20170506,"May","Saturday",2017,2,5,6
2017-05-07 00:00:00.000,20170507,"May","Sunday",2017,2,5,7
2017-05-08 00:00:00.000,20170508,"May","Monday",2017,2,5,8
2017-05-10 00:00:00.000,20170510,"May","Wednesday",2017,2,5,10
2017-05-11 00:00:00.000,20170511,"May","Thursday",2017,2,5,11
2017-05-12 00:00:00.000,20170512,"May","Friday",2017,2,5,12
2017-05-13 00:00:00.000,20170513,"May","Saturday",2017,2,5,13
2017-05-14 00:00:00.000,20170514,"May","Sunday",2017,2,5,14
2017-05-15 00:00:00.000,20170515,"May","Monday",2017,2,5,15
2017-05-17 00:00:00.000,20170517,"May","Wednesday",2017,2,5,17
2017-05-18 00:00:00.000,20170518,"May","Thursday",2017,2,5,18
2017-05-19 00:00:00.000,20170519,"May","Friday",2017,2,5,19
2017-05-20 00:00:00.000,20170520,"May","Saturday",2017,2,5,20
2017-05-21 00:00:00.000,20170521,"May","Sunday",2017,2,5,21
2017-05-22 00:00:00.000,20170522,"May","Monday",2017,2,5,22
2017-05-24 00:00:00.000,20170524,"May","Wednesday",2017,2,5,24
2017-05-25 00:00:00.000,20170525,"May","Thursday",2017,2,5,25
2017-05-26 00:00:00.000,20170526,"May","Friday",2017,2,5,26
2017-05-27 00:00:00.000,20170527,"May","Saturday",2017,2,5,27
2017-05-28 00:00:00.000,20170528,"May","Sunday",2017,2,5,28
2017-05-29 00:00:00.000,20170529,"May","Monday",2017,2,5,29
2017-05-31 00:00:00.000,20170531,"May","Wednesday",2017,2,5,31
2018-05-02 00:00:00.000,20180502,"May","Wednesday",2018,2,5,2
2018-05-03 00:00:00.000,20180503,"May","Thursday",2018,2,5,3
2018-05-04 00:00:00.000,20180504,"May","Friday",2018,2,5,4
2018-05-05 00:00:00.000,20180505,"May","Saturday",2018,2,5,5
2018-05-06 00:00:00.000,20180506,"May","Sunday",2018,2,5,6
2018-05-07 00:00:00.000,20180507,"May","Monday",2018,2,5,7
2018-05-09 00:00:00.000,20180509,"May","Wednesday",2018,2,5,9
2018-05-10 00:00:00.000,20180510,"May","Thursday",2018,2,5,10
2018-05-11 00:00:00.000,20180511,"May","Friday",2018,2,5,11
2018-05-12 00:00:00.000,20180512,"May","Saturday",2018,2,5,12
2018-05-13 00:00:00.000,20180513,"May","Sunday",2018,2,5,13
2018-05-14 00:00:00.000,20180514,"May","Monday",2018,2,5,14
2018-05-16 00:00:00.000,20180516,"May","Wednesday",2018,2,5,16
2018-05-17 00:00:00.000,20180517,"May","Thursday",2018,2,5,17
2018-05-18 00:00:00.000,20180518,"May","Friday",2018,2,5,18
2018-05-19 00:00:00.000,20180519,"May","Saturday",2018,2,5,19
2018-05-20 00:00:00.000,20180520,"May","Sunday",2018,2,5,20
2018-05-21 00:00:00.000,20180521,"May","Monday",2018,2,5,21
2018-05-23 00:00:00.000,20180523,"May","Wednesday",2018,2,5,23
2018-05-24 00:00:00.000,20180524,"May","Thursday",2018,2,5,24
2018-05-25 00:00:00.000,20180525,"May","Friday",2018,2,5,25
2018-05-26 00:00:00.000,20180526,"May","Saturday",2018,2,5,26
2018-05-27 00:00:00.000,20180527,"May","Sunday",2018,2,5,27
2018-05-28 00:00:00.000,20180528,"May","Monday",2018,2,5,28
2018-05-30 00:00:00.000,20180530,"May","Wednesday",2018,2,5,30
2018-05-31 00:00:00.000,20180531,"May","Thursday",2018,2,5,31
2005-05-03 00:00:00.000,20050503,"May","Tuesday",2005,2,5,3
2005-05-10 00:00:00.000,20050510,"May","Tuesday",2005,2,5,10
2005-05-17 00:00:00.000,20050517,"May","Tuesday",2005,2,5,17
2005-05-24 00:00:00.000,20050524,"May","Tuesday",2005,2,5,24
2005-05-31 00:00:00.000,20050531,"May","Tuesday",2005,2,5,31
2006-05-02 00:00:00.000,20060502,"May","Tuesday",2006,2,5,2
2006-05-09 00:00:00.000,20060509,"May","Tuesday",2006,2,5,9
2006-05-16 00:00:00.000,20060516,"May","Tuesday",2006,2,5,16
2006-05-23 00:00:00.000,20060523,"May","Tuesday",2006,2,5,23
2006-05-30 00:00:00.000,20060530,"May","Tuesday",2006,2,5,30
2007-05-01 00:00:00.000,20070501,"May","Tuesday",2007,2,5,1
2007-05-08 00:00:00.000,20070508,"May","Tuesday",2007,2,5,8
2007-05-15 00:00:00.000,20070515,"May","Tuesday",2007,2,5,15
2007-05-22 00:00:00.000,20070522,"May","Tuesday",2007,2,5,22
2007-05-29 00:00:00.000,20070529,"May","Tuesday",2007,2,5,29
2008-05-06 00:00:00.000,20080506,"May","Tuesday",2008,2,5,6
2008-05-13 00:00:00.000,20080513,"May","Tuesday",2008,2,5,13
2008-05-20 00:00:00.000,20080520,"May","Tuesday",2008,2,5,20
2008-05-27 00:00:00.000,20080527,"May","Tuesday",2008,2,5,27
2009-05-05 00:00:00.000,20090505,"May","Tuesday",2009,2,5,5
2009-05-12 00:00:00.000,20090512,"May","Tuesday",2009,2,5,12
2009-05-19 00:00:00.000,20090519,"May","Tuesday",2009,2,5,19
2009-05-26 00:00:00.000,20090526,"May","Tuesday",2009,2,5,26
2010-05-04 00:00:00.000,20100504,"May","Tuesday",2010,2,5,4
2010-05-11 00:00:00.000,20100511,"May","Tuesday",2010,2,5,11
2010-05-18 00:00:00.000,20100518,"May","Tuesday",2010,2,5,18
2010-05-25 00:00:00.000,20100525,"May","Tuesday",2010,2,5,25
2011-05-03 00:00:00.000,20110503,"May","Tuesday",2011,2,5,3
2011-05-10 00:00:00.000,20110510,"May","Tuesday",2011,2,5,10
2011-05-17 00:00:00.000,20110517,"May","Tuesday",2011,2,5,17
2011-05-24 00:00:00.000,20110524,"May","Tuesday",2011,2,5,24
2011-05-31 00:00:00.000,20110531,"May","Tuesday",2011,2,5,31
2012-05-01 00:00:00.000,20120501,"May","Tuesday",2012,2,5,1
2012-05-08 00:00:00.000,20120508,"May","Tuesday",2012,2,5,8
2012-05-15 00:00:00.000,20120515,"May","Tuesday",2012,2,5,15
2012-05-22 00:00:00.000,20120522,"May","Tuesday",2012,2,5,22
2012-05-29 00:00:00.000,20120529,"May","Tuesday",2012,2,5,29
2013-05-07 00:00:00.000,20130507,"May","Tuesday",2013,2,5,7
2013-05-14 00:00:00.000,20130514,"May","Tuesday",2013,2,5,14
2013-05-21 00:00:00.000,20130521,"May","Tuesday",2013,2,5,21
2013-05-28 00:00:00.000,20130528,"May","Tuesday",2013,2,5,28
2014-05-06 00:00:00.000,20140506,"May","Tuesday",2014,2,5,6
2014-05-13 00:00:00.000,20140513,"May","Tuesday",2014,2,5,13
2014-05-20 00:00:00.000,20140520,"May","Tuesday",2014,2,5,20
2014-05-27 00:00:00.000,20140527,"May","Tuesday",2014,2,5,27
2015-05-05 00:00:00.000,20150505,"May","Tuesday",2015,2,5,5
2015-05-12 00:00:00.000,20150512,"May","Tuesday",2015,2,5,12
2015-05-19 00:00:00.000,20150519,"May","Tuesday",2015,2,5,19
2015-05-26 00:00:00.000,20150526,"May","Tuesday",2015,2,5,26
2016-05-03 00:00:00.000,20160503,"May","Tuesday",2016,2,5,3
2016-05-10 00:00:00.000,20160510,"May","Tuesday",2016,2,5,10
2016-05-17 00:00:00.000,20160517,"May","Tuesday",2016,2,5,17
2016-05-24 00:00:00.000,20160524,"May","Tuesday",2016,2,5,24
2016-05-31 00:00:00.000,20160531,"May","Tuesday",2016,2,5,31
2017-05-02 00:00:00.000,20170502,"May","Tuesday",2017,2,5,2
2017-05-09 00:00:00.000,20170509,"May","Tuesday",2017,2,5,9
2017-05-16 00:00:00.000,20170516,"May","Tuesday",2017,2,5,16
2017-05-23 00:00:00.000,20170523,"May","Tuesday",2017,2,5,23
2017-05-30 00:00:00.000,20170530,"May","Tuesday",2017,2,5,30
2018-05-01 00:00:00.000,20180501,"May","Tuesday",2018,2,5,1
2018-05-08 00:00:00.000,20180508,"May","Tuesday",2018,2,5,8
2018-05-15 00:00:00.000,20180515,"May","Tuesday",2018,2,5,15
2018-05-22 00:00:00.000,20180522,"May","Tuesday",2018,2,5,22
2018-05-29 00:00:00.000,20180529,"May","Tuesday",2018,2,5,29
2005-04-01 00:00:00.000,20050401,"April","Friday",2005,2,4,1
2005-04-02 00:00:00.000,20050402,"April","Saturday",2005,2,4,2
2005-04-03 00:00:00.000,20050403,"April","Sunday",2005,2,4,3
2005-04-04 00:00:00.000,20050404,"April","Monday",2005,2,4,4
2005-04-05 00:00:00.000,20050405,"April","Tuesday",2005,2,4,5
2005-04-06 00:00:00.000,20050406,"April","Wednesday",2005,2,4,6
2005-04-07 00:00:00.000,20050407,"April","Thursday",2005,2,4,7
2005-04-08 00:00:00.000,20050408,"April","Friday",2005,2,4,8
2005-04-09 00:00:00.000,20050409,"April","Saturday",2005,2,4,9
2005-04-10 00:00:00.000,20050410,"April","Sunday",2005,2,4,10
2005-04-11 00:00:00.000,20050411,"April","Monday",2005,2,4,11
2005-04-12 00:00:00.000,20050412,"April","Tuesday",2005,2,4,12
2005-04-13 00:00:00.000,20050413,"April","Wednesday",2005,2,4,13
2005-04-14 00:00:00.000,20050414,"April","Thursday",2005,2,4,14
2005-04-15 00:00:00.000,20050415,"April","Friday",2005,2,4,15
2005-04-16 00:00:00.000,20050416,"April","Saturday",2005,2,4,16
2005-04-17 00:00:00.000,20050417,"April","Sunday",2005,2,4,17
2005-04-18 00:00:00.000,20050418,"April","Monday",2005,2,4,18
2005-04-19 00:00:00.000,20050419,"April","Tuesday",2005,2,4,19
2005-04-20 00:00:00.000,20050420,"April","Wednesday",2005,2,4,20
2005-04-21 00:00:00.000,20050421,"April","Thursday",2005,2,4,21
2005-04-22 00:00:00.000,20050422,"April","Friday",2005,2,4,22
2005-04-23 00:00:00.000,20050423,"April","Saturday",2005,2,4,23
2005-04-24 00:00:00.000,20050424,"April","Sunday",2005,2,4,24
2005-04-25 00:00:00.000,20050425,"April","Monday",2005,2,4,25
2005-04-26 00:00:00.000,20050426,"April","Tuesday",2005,2,4,26
2005-04-27 00:00:00.000,20050427,"April","Wednesday",2005,2,4,27
2005-04-28 00:00:00.000,20050428,"April","Thursday",2005,2,4,28
2005-04-29 00:00:00.000,20050429,"April","Friday",2005,2,4,29
2005-04-30 00:00:00.000,20050430,"April","Saturday",2005,2,4,30
2006-04-01 00:00:00.000,20060401,"April","Saturday",2006,2,4,1
2006-04-02 00:00:00.000,20060402,"April","Sunday",2006,2,4,2
2006-04-03 00:00:00.000,20060403,"April","Monday",2006,2,4,3
2006-04-04 00:00:00.000,20060404,"April","Tuesday",2006,2,4,4
2006-04-05 00:00:00.000,20060405,"April","Wednesday",2006,2,4,5
2006-04-06 00:00:00.000,20060406,"April","Thursday",2006,2,4,6
2006-04-07 00:00:00.000,20060407,"April","Friday",2006,2,4,7
2006-04-08 00:00:00.000,20060408,"April","Saturday",2006,2,4,8
2006-04-09 00:00:00.000,20060409,"April","Sunday",2006,2,4,9
2006-04-10 00:00:00.000,20060410,"April","Monday",2006,2,4,10
2006-04-11 00:00:00.000,20060411,"April","Tuesday",2006,2,4,11
2006-04-12 00:00:00.000,20060412,"April","Wednesday",2006,2,4,12
2006-04-13 00:00:00.000,20060413,"April","Thursday",2006,2,4,13
2006-04-14 00:00:00.000,20060414,"April","Friday",2006,2,4,14
2006-04-15 00:00:00.000,20060415,"April","Saturday",2006,2,4,15
2006-04-16 00:00:00.000,20060416,"April","Sunday",2006,2,4,16
2006-04-17 00:00:00.000,20060417,"April","Monday",2006,2,4,17
2006-04-18 00:00:00.000,20060418,"April","Tuesday",2006,2,4,18
2006-04-19 00:00:00.000,20060419,"April","Wednesday",2006,2,4,19
2006-04-20 00:00:00.000,20060420,"April","Thursday",2006,2,4,20
2006-04-21 00:00:00.000,20060421,"April","Friday",2006,2,4,21
2006-04-22 00:00:00.000,20060422,"April","Saturday",2006,2,4,22
2006-04-23 00:00:00.000,20060423,"April","Sunday",2006,2,4,23
2006-04-24 00:00:00.000,20060424,"April","Monday",2006,2,4,24
2006-04-25 00:00:00.000,20060425,"April","Tuesday",2006,2,4,25
2006-04-26 00:00:00.000,20060426,"April","Wednesday",2006,2,4,26
2006-04-27 00:00:00.000,20060427,"April","Thursday",2006,2,4,27
2006-04-28 00:00:00.000,20060428,"April","Friday",2006,2,4,28
2006-04-29 00:00:00.000,20060429,"April","Saturday",2006,2,4,29
2006-04-30 00:00:00.000,20060430,"April","Sunday",2006,2,4,30
2007-04-01 00:00:00.000,20070401,"April","Sunday",2007,2,4,1
2007-04-02 00:00:00.000,20070402,"April","Monday",2007,2,4,2
2007-04-03 00:00:00.000,20070403,"April","Tuesday",2007,2,4,3
2007-04-04 00:00:00.000,20070404,"April","Wednesday",2007,2,4,4
2007-04-05 00:00:00.000,20070405,"April","Thursday",2007,2,4,5
2007-04-06 00:00:00.000,20070406,"April","Friday",2007,2,4,6
2007-04-07 00:00:00.000,20070407,"April","Saturday",2007,2,4,7
2007-04-08 00:00:00.000,20070408,"April","Sunday",2007,2,4,8
2007-04-09 00:00:00.000,20070409,"April","Monday",2007,2,4,9
2007-04-10 00:00:00.000,20070410,"April","Tuesday",2007,2,4,10
2007-04-11 00:00:00.000,20070411,"April","Wednesday",2007,2,4,11
2007-04-12 00:00:00.000,20070412,"April","Thursday",2007,2,4,12
2007-04-13 00:00:00.000,20070413,"April","Friday",2007,2,4,13
2007-04-14 00:00:00.000,20070414,"April","Saturday",2007,2,4,14
2007-04-15 00:00:00.000,20070415,"April","Sunday",2007,2,4,15
2007-04-16 00:00:00.000,20070416,"April","Monday",2007,2,4,16
2007-04-17 00:00:00.000,20070417,"April","Tuesday",2007,2,4,17
2007-04-18 00:00:00.000,20070418,"April","Wednesday",2007,2,4,18
2007-04-19 00:00:00.000,20070419,"April","Thursday",2007,2,4,19
2007-04-20 00:00:00.000,20070420,"April","Friday",2007,2,4,20
2007-04-21 00:00:00.000,20070421,"April","Saturday",2007,2,4,21
2007-04-22 00:00:00.000,20070422,"April","Sunday",2007,2,4,22
2007-04-23 00:00:00.000,20070423,"April","Monday",2007,2,4,23
2007-04-24 00:00:00.000,20070424,"April","Tuesday",2007,2,4,24
2007-04-25 00:00:00.000,20070425,"April","Wednesday",2007,2,4,25
2007-04-26 00:00:00.000,20070426,"April","Thursday",2007,2,4,26
2007-04-27 00:00:00.000,20070427,"April","Friday",2007,2,4,27
2007-04-28 00:00:00.000,20070428,"April","Saturday",2007,2,4,28
2007-04-29 00:00:00.000,20070429,"April","Sunday",2007,2,4,29
2007-04-30 00:00:00.000,20070430,"April","Monday",2007,2,4,30
2008-04-01 00:00:00.000,20080401,"April","Tuesday",2008,2,4,1
2008-04-02 00:00:00.000,20080402,"April","Wednesday",2008,2,4,2
2008-04-03 00:00:00.000,20080403,"April","Thursday",2008,2,4,3
2008-04-04 00:00:00.000,20080404,"April","Friday",2008,2,4,4
2008-04-05 00:00:00.000,20080405,"April","Saturday",2008,2,4,5
2008-04-06 00:00:00.000,20080406,"April","Sunday",2008,2,4,6
2008-04-07 00:00:00.000,20080407,"April","Monday",2008,2,4,7
2008-04-08 00:00:00.000,20080408,"April","Tuesday",2008,2,4,8
2008-04-09 00:00:00.000,20080409,"April","Wednesday",2008,2,4,9
2008-04-10 00:00:00.000,20080410,"April","Thursday",2008,2,4,10
2008-04-11 00:00:00.000,20080411,"April","Friday",2008,2,4,11
2008-04-12 00:00:00.000,20080412,"April","Saturday",2008,2,4,12
2008-04-13 00:00:00.000,20080413,"April","Sunday",2008,2,4,13
2008-04-14 00:00:00.000,20080414,"April","Monday",2008,2,4,14
2008-04-15 00:00:00.000,20080415,"April","Tuesday",2008,2,4,15
2008-04-16 00:00:00.000,20080416,"April","Wednesday",2008,2,4,16
2008-04-17 00:00:00.000,20080417,"April","Thursday",2008,2,4,17
2008-04-18 00:00:00.000,20080418,"April","Friday",2008,2,4,18
2008-04-19 00:00:00.000,20080419,"April","Saturday",2008,2,4,19
2008-04-20 00:00:00.000,20080420,"April","Sunday",2008,2,4,20
2008-04-21 00:00:00.000,20080421,"April","Monday",2008,2,4,21
2008-04-22 00:00:00.000,20080422,"April","Tuesday",2008,2,4,22
2008-04-23 00:00:00.000,20080423,"April","Wednesday",2008,2,4,23
2008-04-24 00:00:00.000,20080424,"April","Thursday",2008,2,4,24
2008-04-25 00:00:00.000,20080425,"April","Friday",2008,2,4,25
2008-04-26 00:00:00.000,20080426,"April","Saturday",2008,2,4,26
2008-04-27 00:00:00.000,20080427,"April","Sunday",2008,2,4,27
2008-04-28 00:00:00.000,20080428,"April","Monday",2008,2,4,28
2008-04-29 00:00:00.000,20080429,"April","Tuesday",2008,2,4,29
2008-04-30 00:00:00.000,20080430,"April","Wednesday",2008,2,4,30
2009-04-01 00:00:00.000,20090401,"April","Wednesday",2009,2,4,1
2009-04-02 00:00:00.000,20090402,"April","Thursday",2009,2,4,2
2009-04-03 00:00:00.000,20090403,"April","Friday",2009,2,4,3
2009-04-04 00:00:00.000,20090404,"April","Saturday",2009,2,4,4
2009-04-05 00:00:00.000,20090405,"April","Sunday",2009,2,4,5
2009-04-06 00:00:00.000,20090406,"April","Monday",2009,2,4,6
2009-04-07 00:00:00.000,20090407,"April","Tuesday",2009,2,4,7
2009-04-08 00:00:00.000,20090408,"April","Wednesday",2009,2,4,8
2009-04-09 00:00:00.000,20090409,"April","Thursday",2009,2,4,9
2009-04-10 00:00:00.000,20090410,"April","Friday",2009,2,4,10
2009-04-11 00:00:00.000,20090411,"April","Saturday",2009,2,4,11
2009-04-12 00:00:00.000,20090412,"April","Sunday",2009,2,4,12
2009-04-13 00:00:00.000,20090413,"April","Monday",2009,2,4,13
2009-04-14 00:00:00.000,20090414,"April","Tuesday",2009,2,4,14
2009-04-15 00:00:00.000,20090415,"April","Wednesday",2009,2,4,15
2009-04-16 00:00:00.000,20090416,"April","Thursday",2009,2,4,16
2009-04-17 00:00:00.000,20090417,"April","Friday",2009,2,4,17
2009-04-18 00:00:00.000,20090418,"April","Saturday",2009,2,4,18
2009-04-19 00:00:00.000,20090419,"April","Sunday",2009,2,4,19
2009-04-20 00:00:00.000,20090420,"April","Monday",2009,2,4,20
2009-04-21 00:00:00.000,20090421,"April","Tuesday",2009,2,4,21
2009-04-22 00:00:00.000,20090422,"April","Wednesday",2009,2,4,22
2009-04-23 00:00:00.000,20090423,"April","Thursday",2009,2,4,23
2009-04-24 00:00:00.000,20090424,"April","Friday",2009,2,4,24
2009-04-25 00:00:00.000,20090425,"April","Saturday",2009,2,4,25
2009-04-26 00:00:00.000,20090426,"April","Sunday",2009,2,4,26
2009-04-27 00:00:00.000,20090427,"April","Monday",2009,2,4,27
2009-04-28 00:00:00.000,20090428,"April","Tuesday",2009,2,4,28
2009-04-29 00:00:00.000,20090429,"April","Wednesday",2009,2,4,29
2009-04-30 00:00:00.000,20090430,"April","Thursday",2009,2,4,30
2010-04-01 00:00:00.000,20100401,"April","Thursday",2010,2,4,1
2010-04-02 00:00:00.000,20100402,"April","Friday",2010,2,4,2
2010-04-03 00:00:00.000,20100403,"April","Saturday",2010,2,4,3
2010-04-04 00:00:00.000,20100404,"April","Sunday",2010,2,4,4
2010-04-05 00:00:00.000,20100405,"April","Monday",2010,2,4,5
2010-04-06 00:00:00.000,20100406,"April","Tuesday",2010,2,4,6
2010-04-07 00:00:00.000,20100407,"April","Wednesday",2010,2,4,7
2010-04-08 00:00:00.000,20100408,"April","Thursday",2010,2,4,8
2010-04-09 00:00:00.000,20100409,"April","Friday",2010,2,4,9
2010-04-10 00:00:00.000,20100410,"April","Saturday",2010,2,4,10
2010-04-11 00:00:00.000,20100411,"April","Sunday",2010,2,4,11
2010-04-12 00:00:00.000,20100412,"April","Monday",2010,2,4,12
2010-04-13 00:00:00.000,20100413,"April","Tuesday",2010,2,4,13
2010-04-14 00:00:00.000,20100414,"April","Wednesday",2010,2,4,14
2010-04-15 00:00:00.000,20100415,"April","Thursday",2010,2,4,15
2010-04-16 00:00:00.000,20100416,"April","Friday",2010,2,4,16
2010-04-17 00:00:00.000,20100417,"April","Saturday",2010,2,4,17
2010-04-18 00:00:00.000,20100418,"April","Sunday",2010,2,4,18
2010-04-19 00:00:00.000,20100419,"April","Monday",2010,2,4,19
2010-04-20 00:00:00.000,20100420,"April","Tuesday",2010,2,4,20
2010-04-21 00:00:00.000,20100421,"April","Wednesday",2010,2,4,21
2010-04-22 00:00:00.000,20100422,"April","Thursday",2010,2,4,22
2010-04-23 00:00:00.000,20100423,"April","Friday",2010,2,4,23
2010-04-24 00:00:00.000,20100424,"April","Saturday",2010,2,4,24
2010-04-25 00:00:00.000,20100425,"April","Sunday",2010,2,4,25
2010-04-26 00:00:00.000,20100426,"April","Monday",2010,2,4,26
2010-04-27 00:00:00.000,20100427,"April","Tuesday",2010,2,4,27
2010-04-28 00:00:00.000,20100428,"April","Wednesday",2010,2,4,28
2010-04-29 00:00:00.000,20100429,"April","Thursday",2010,2,4,29
2010-04-30 00:00:00.000,20100430,"April","Friday",2010,2,4,30
2011-04-01 00:00:00.000,20110401,"April","Friday",2011,2,4,1
2011-04-02 00:00:00.000,20110402,"April","Saturday",2011,2,4,2
2011-04-03 00:00:00.000,20110403,"April","Sunday",2011,2,4,3
2011-04-04 00:00:00.000,20110404,"April","Monday",2011,2,4,4
2011-04-05 00:00:00.000,20110405,"April","Tuesday",2011,2,4,5
2011-04-06 00:00:00.000,20110406,"April","Wednesday",2011,2,4,6
2011-04-07 00:00:00.000,20110407,"April","Thursday",2011,2,4,7
2011-04-08 00:00:00.000,20110408,"April","Friday",2011,2,4,8
2011-04-09 00:00:00.000,20110409,"April","Saturday",2011,2,4,9
2011-04-10 00:00:00.000,20110410,"April","Sunday",2011,2,4,10
2011-04-11 00:00:00.000,20110411,"April","Monday",2011,2,4,11
2011-04-12 00:00:00.000,20110412,"April","Tuesday",2011,2,4,12
2011-04-13 00:00:00.000,20110413,"April","Wednesday",2011,2,4,13
2011-04-14 00:00:00.000,20110414,"April","Thursday",2011,2,4,14
2011-04-15 00:00:00.000,20110415,"April","Friday",2011,2,4,15
2011-04-16 00:00:00.000,20110416,"April","Saturday",2011,2,4,16
2011-04-17 00:00:00.000,20110417,"April","Sunday",2011,2,4,17
2011-04-18 00:00:00.000,20110418,"April","Monday",2011,2,4,18
2011-04-19 00:00:00.000,20110419,"April","Tuesday",2011,2,4,19
2011-04-20 00:00:00.000,20110420,"April","Wednesday",2011,2,4,20
2011-04-21 00:00:00.000,20110421,"April","Thursday",2011,2,4,21
2011-04-22 00:00:00.000,20110422,"April","Friday",2011,2,4,22
2011-04-23 00:00:00.000,20110423,"April","Saturday",2011,2,4,23
2011-04-24 00:00:00.000,20110424,"April","Sunday",2011,2,4,24
2011-04-25 00:00:00.000,20110425,"April","Monday",2011,2,4,25
2011-04-26 00:00:00.000,20110426,"April","Tuesday",2011,2,4,26
2011-04-27 00:00:00.000,20110427,"April","Wednesday",2011,2,4,27
2011-04-28 00:00:00.000,20110428,"April","Thursday",2011,2,4,28
2011-04-29 00:00:00.000,20110429,"April","Friday",2011,2,4,29
2011-04-30 00:00:00.000,20110430,"April","Saturday",2011,2,4,30
2012-04-01 00:00:00.000,20120401,"April","Sunday",2012,2,4,1
2012-04-02 00:00:00.000,20120402,"April","Monday",2012,2,4,2
2012-04-03 00:00:00.000,20120403,"April","Tuesday",2012,2,4,3
2012-04-04 00:00:00.000,20120404,"April","Wednesday",2012,2,4,4
2012-04-05 00:00:00.000,20120405,"April","Thursday",2012,2,4,5
2012-04-06 00:00:00.000,20120406,"April","Friday",2012,2,4,6
2012-04-07 00:00:00.000,20120407,"April","Saturday",2012,2,4,7
2012-04-08 00:00:00.000,20120408,"April","Sunday",2012,2,4,8
2012-04-09 00:00:00.000,20120409,"April","Monday",2012,2,4,9
2012-04-10 00:00:00.000,20120410,"April","Tuesday",2012,2,4,10
2012-04-11 00:00:00.000,20120411,"April","Wednesday",2012,2,4,11
2012-04-12 00:00:00.000,20120412,"April","Thursday",2012,2,4,12
2012-04-13 00:00:00.000,20120413,"April","Friday",2012,2,4,13
2012-04-14 00:00:00.000,20120414,"April","Saturday",2012,2,4,14
2012-04-15 00:00:00.000,20120415,"April","Sunday",2012,2,4,15
2012-04-16 00:00:00.000,20120416,"April","Monday",2012,2,4,16
2012-04-17 00:00:00.000,20120417,"April","Tuesday",2012,2,4,17
2012-04-18 00:00:00.000,20120418,"April","Wednesday",2012,2,4,18
2012-04-19 00:00:00.000,20120419,"April","Thursday",2012,2,4,19
2012-04-20 00:00:00.000,20120420,"April","Friday",2012,2,4,20
2012-04-21 00:00:00.000,20120421,"April","Saturday",2012,2,4,21
2012-04-22 00:00:00.000,20120422,"April","Sunday",2012,2,4,22
2012-04-23 00:00:00.000,20120423,"April","Monday",2012,2,4,23
2012-04-24 00:00:00.000,20120424,"April","Tuesday",2012,2,4,24
2012-04-25 00:00:00.000,20120425,"April","Wednesday",2012,2,4,25
2012-04-26 00:00:00.000,20120426,"April","Thursday",2012,2,4,26
2012-04-27 00:00:00.000,20120427,"April","Friday",2012,2,4,27
2012-04-28 00:00:00.000,20120428,"April","Saturday",2012,2,4,28
2012-04-29 00:00:00.000,20120429,"April","Sunday",2012,2,4,29
2012-04-30 00:00:00.000,20120430,"April","Monday",2012,2,4,30
2013-04-01 00:00:00.000,20130401,"April","Monday",2013,2,4,1
2013-04-02 00:00:00.000,20130402,"April","Tuesday",2013,2,4,2
2013-04-03 00:00:00.000,20130403,"April","Wednesday",2013,2,4,3
2013-04-04 00:00:00.000,20130404,"April","Thursday",2013,2,4,4
2013-04-05 00:00:00.000,20130405,"April","Friday",2013,2,4,5
2013-04-06 00:00:00.000,20130406,"April","Saturday",2013,2,4,6
2013-04-07 00:00:00.000,20130407,"April","Sunday",2013,2,4,7
2013-04-08 00:00:00.000,20130408,"April","Monday",2013,2,4,8
2013-04-09 00:00:00.000,20130409,"April","Tuesday",2013,2,4,9
2013-04-10 00:00:00.000,20130410,"April","Wednesday",2013,2,4,10
2013-04-11 00:00:00.000,20130411,"April","Thursday",2013,2,4,11
2013-04-12 00:00:00.000,20130412,"April","Friday",2013,2,4,12
2013-04-13 00:00:00.000,20130413,"April","Saturday",2013,2,4,13
2013-04-14 00:00:00.000,20130414,"April","Sunday",2013,2,4,14
2013-04-15 00:00:00.000,20130415,"April","Monday",2013,2,4,15
2013-04-16 00:00:00.000,20130416,"April","Tuesday",2013,2,4,16
2013-04-17 00:00:00.000,20130417,"April","Wednesday",2013,2,4,17
2013-04-18 00:00:00.000,20130418,"April","Thursday",2013,2,4,18
2013-04-19 00:00:00.000,20130419,"April","Friday",2013,2,4,19
2013-04-20 00:00:00.000,20130420,"April","Saturday",2013,2,4,20
2013-04-21 00:00:00.000,20130421,"April","Sunday",2013,2,4,21
2013-04-22 00:00:00.000,20130422,"April","Monday",2013,2,4,22
